,image,width,height,class_ids,XMin,YMin,XMax,YMax
1675,C:/Users/3055638/Documents/cd8/data/cd8/train_25_lr_rotate.jpg,512,512,cd8,0.59765625,0.869140625,0.0078125,0.0546875
1676,C:/Users/3055638/Documents/cd8/data/cd8/train_25_lr_rotate.jpg,512,512,cd8,0.591796875,0.869140625,0.0078125,0.0546875
1677,C:/Users/3055638/Documents/cd8/data/cd8/train_25_lr_rotate.jpg,512,512,cd8,0.216796875,0.90625,0.02734375,0.04296875
1678,C:/Users/3055638/Documents/cd8/data/cd8/train_25_lr_rotate.jpg,512,512,cd8,0.400390625,0.3984375,0.033203125,0.046875
1679,C:/Users/3055638/Documents/cd8/data/cd8/train_25_lr_rotate.jpg,512,512,cd8,0.435546875,0.404296875,0.03515625,0.03125
1680,C:/Users/3055638/Documents/cd8/data/cd8/train_25_lr_rotate.jpg,512,512,cd8,0.125,0.7265625,0.046875,0.025390625
1681,C:/Users/3055638/Documents/cd8/data/cd8/train_25_lr_rotate.jpg,512,512,cd8,0.1953125,0.083984375,0.033203125,0.056640625
1682,C:/Users/3055638/Documents/cd8/data/cd8/train_25_lr_rotate.jpg,512,512,cd8,0.833984375,0.16796875,0.04296875,0.046875
1683,C:/Users/3055638/Documents/cd8/data/cd8/train_25_lr_rotate.jpg,512,512,cd8,0.755859375,0.41015625,0.03515625,0.060546875
1684,C:/Users/3055638/Documents/cd8/data/cd8/train_25_lr_rotate.jpg,512,512,cd8,0.595703125,0.43359375,0.046875,0.04296875
1685,C:/Users/3055638/Documents/cd8/data/cd8/train_25_lr_rotate.jpg,512,512,cd8,0.322265625,0.19921875,0.044921875,0.056640625
1686,C:/Users/3055638/Documents/cd8/data/cd8/train_25_lr_rotate.jpg,512,512,cd8,0.43359375,0.30078125,0.056640625,0.064453125
1687,C:/Users/3055638/Documents/cd8/data/cd8/train_25_lr_rotate.jpg,512,512,cd8,0.5390625,0.201171875,0.05078125,0.0546875
1688,C:/Users/3055638/Documents/cd8/data/cd8/train_25_lr_rotate.jpg,512,512,cd8,0.845703125,0.70703125,0.0625,0.064453125
1689,C:/Users/3055638/Documents/cd8/data/cd8/train_25_lr_rotate.jpg,512,512,cd8,0.798828125,0.90625,0.068359375,0.044921875
1690,C:/Users/3055638/Documents/cd8/data/cd8/train_25_lr_rotate.jpg,512,512,cd8,0.158203125,0.453125,0.0625,0.064453125
1691,C:/Users/3055638/Documents/cd8/data/cd8/train_25_lr_rotate.jpg,512,512,cd8,0.630859375,0.744140625,0.064453125,0.060546875
1692,C:/Users/3055638/Documents/cd8/data/cd8/train_25_lr_rotate.jpg,512,512,cd8,0.8046875,0.396484375,0.060546875,0.05859375
1693,C:/Users/3055638/Documents/cd8/data/cd8/train_25_lr_rotate.jpg,512,512,cd8,0.55078125,0.4453125,0.048828125,0.0703125
1694,C:/Users/3055638/Documents/cd8/data/cd8/train_25_lr_rotate.jpg,512,512,cd8,0.55859375,0.248046875,0.07421875,0.0703125
1695,C:/Users/3055638/Documents/cd8/data/cd8/train_25_lr_rotate.jpg,512,512,cd8,0.166015625,0.8671875,0.091796875,0.078125
1696,C:/Users/3055638/Documents/cd8/data/cd8/train_25_lr_rotate.jpg,512,512,cd8,0.390625,0.46875,0.072265625,0.080078125
1697,C:/Users/3055638/Documents/cd8/data/cd8/train_25_lr_rotate.jpg,512,512,cd8,0.265625,0.240234375,0.0703125,0.078125
1698,C:/Users/3055638/Documents/cd8/data/cd8/train_25_lr_rotate.jpg,512,512,cd8,0.251953125,0.302734375,0.064453125,0.0859375
1699,C:/Users/3055638/Documents/cd8/data/cd8/train_25_lr_rotate.jpg,512,512,cd8,0.4921875,0.310546875,0.078125,0.0859375
1700,C:/Users/3055638/Documents/cd8/data/cd8/train_25_lr_rotate.jpg,512,512,cd8,0.38671875,0.787109375,0.095703125,0.068359375
1701,C:/Users/3055638/Documents/cd8/data/cd8/train_25_lr_rotate.jpg,512,512,cd8,0.6953125,0.5390625,0.087890625,0.080078125
1702,C:/Users/3055638/Documents/cd8/data/cd8/train_25_lr_rotate.jpg,512,512,cd8,0.716796875,0.216796875,0.099609375,0.158203125
1703,C:/Users/3055638/Documents/cd8/data/cd8/train_25_ud_rotate.jpg,512,512,cd8,0.76171875,0.626953125,0.021484375,0.015625
1704,C:/Users/3055638/Documents/cd8/data/cd8/train_25_ud_rotate.jpg,512,512,cd8,0.685546875,0.080078125,0.015625,0.025390625
1705,C:/Users/3055638/Documents/cd8/data/cd8/train_25_ud_rotate.jpg,512,512,cd8,0.77734375,0.634765625,0.017578125,0.01953125
1706,C:/Users/3055638/Documents/cd8/data/cd8/train_25_ud_rotate.jpg,512,512,cd8,0.5546875,0.537109375,0.021484375,0.013671875
1707,C:/Users/3055638/Documents/cd8/data/cd8/train_25_ud_rotate.jpg,512,512,cd8,0.05859375,0.060546875,0.037109375,0.0078125
1708,C:/Users/3055638/Documents/cd8/data/cd8/train_25_ud_rotate.jpg,512,512,cd8,0.60546875,0.873046875,0.037109375,0.0078125
1709,C:/Users/3055638/Documents/cd8/data/cd8/train_25_ud_rotate.jpg,512,512,cd8,0.6796875,0.8515625,0.01171875,0.02734375
1710,C:/Users/3055638/Documents/cd8/data/cd8/train_25_ud_rotate.jpg,512,512,cd8,0.3125,0.966796875,0.017578125,0.021484375
1711,C:/Users/3055638/Documents/cd8/data/cd8/train_25_ud_rotate.jpg,512,512,cd8,0.30859375,0.91015625,0.01953125,0.025390625
1712,C:/Users/3055638/Documents/cd8/data/cd8/train_25_ud_rotate.jpg,512,512,cd8,0.3984375,0.072265625,0.0078125,0.0546875
1713,C:/Users/3055638/Documents/cd8/data/cd8/train_25_ud_rotate.jpg,512,512,cd8,0.392578125,0.072265625,0.0078125,0.0546875
1714,C:/Users/3055638/Documents/cd8/data/cd8/train_25_ud_rotate.jpg,512,512,cd8,0.75390625,0.048828125,0.02734375,0.04296875
1715,C:/Users/3055638/Documents/cd8/data/cd8/train_25_ud_rotate.jpg,512,512,cd8,0.564453125,0.556640625,0.033203125,0.04296875
1716,C:/Users/3055638/Documents/cd8/data/cd8/train_25_ud_rotate.jpg,512,512,cd8,0.525390625,0.560546875,0.037109375,0.033203125
1717,C:/Users/3055638/Documents/cd8/data/cd8/train_25_ud_rotate.jpg,512,512,cd8,0.826171875,0.244140625,0.046875,0.02734375
1718,C:/Users/3055638/Documents/cd8/data/cd8/train_25_ud_rotate.jpg,512,512,cd8,0.76953125,0.857421875,0.033203125,0.056640625
1719,C:/Users/3055638/Documents/cd8/data/cd8/train_25_ud_rotate.jpg,512,512,cd8,0.123046875,0.783203125,0.041015625,0.046875
1720,C:/Users/3055638/Documents/cd8/data/cd8/train_25_ud_rotate.jpg,512,512,cd8,0.20703125,0.52734375,0.03515625,0.05859375
1721,C:/Users/3055638/Documents/cd8/data/cd8/train_25_ud_rotate.jpg,512,512,cd8,0.35546875,0.521484375,0.046875,0.04296875
1722,C:/Users/3055638/Documents/cd8/data/cd8/train_25_ud_rotate.jpg,512,512,cd8,0.630859375,0.7421875,0.044921875,0.0546875
1723,C:/Users/3055638/Documents/cd8/data/cd8/train_25_ud_rotate.jpg,512,512,cd8,0.5078125,0.6328125,0.056640625,0.064453125
1724,C:/Users/3055638/Documents/cd8/data/cd8/train_25_ud_rotate.jpg,512,512,cd8,0.408203125,0.740234375,0.05078125,0.056640625
1725,C:/Users/3055638/Documents/cd8/data/cd8/train_25_ud_rotate.jpg,512,512,cd8,0.08984375,0.228515625,0.0625,0.060546875
1726,C:/Users/3055638/Documents/cd8/data/cd8/train_25_ud_rotate.jpg,512,512,cd8,0.130859375,0.044921875,0.068359375,0.046875
1727,C:/Users/3055638/Documents/cd8/data/cd8/train_25_ud_rotate.jpg,512,512,cd8,0.77734375,0.478515625,0.0625,0.064453125
1728,C:/Users/3055638/Documents/cd8/data/cd8/train_25_ud_rotate.jpg,512,512,cd8,0.302734375,0.19140625,0.064453125,0.060546875
1729,C:/Users/3055638/Documents/cd8/data/cd8/train_25_ud_rotate.jpg,512,512,cd8,0.130859375,0.54296875,0.06640625,0.05859375
1730,C:/Users/3055638/Documents/cd8/data/cd8/train_25_ud_rotate.jpg,512,512,cd8,0.3984375,0.48046875,0.048828125,0.0703125
1731,C:/Users/3055638/Documents/cd8/data/cd8/train_25_ud_rotate.jpg,512,512,cd8,0.3671875,0.677734375,0.072265625,0.0703125
1732,C:/Users/3055638/Documents/cd8/data/cd8/train_25_ud_rotate.jpg,512,512,cd8,0.740234375,0.052734375,0.091796875,0.078125
1733,C:/Users/3055638/Documents/cd8/data/cd8/train_25_ud_rotate.jpg,512,512,cd8,0.53515625,0.447265625,0.072265625,0.08203125
1734,C:/Users/3055638/Documents/cd8/data/cd8/train_25_ud_rotate.jpg,512,512,cd8,0.6640625,0.6796875,0.068359375,0.078125
1735,C:/Users/3055638/Documents/cd8/data/cd8/train_25_ud_rotate.jpg,512,512,cd8,0.681640625,0.607421875,0.064453125,0.087890625
1736,C:/Users/3055638/Documents/cd8/data/cd8/train_25_ud_rotate.jpg,512,512,cd8,0.427734375,0.6015625,0.078125,0.083984375
1737,C:/Users/3055638/Documents/cd8/data/cd8/train_25_ud_rotate.jpg,512,512,cd8,0.515625,0.140625,0.095703125,0.0703125
1738,C:/Users/3055638/Documents/cd8/data/cd8/train_25_ud_rotate.jpg,512,512,cd8,0.21484375,0.37890625,0.08984375,0.080078125
1739,C:/Users/3055638/Documents/cd8/data/cd8/train_25_ud_rotate.jpg,512,512,cd8,0.181640625,0.62109375,0.099609375,0.158203125
1740,C:/Users/3055638/Documents/cd8/data/cd8/train_26.jpg,512,512,cd8,0.826171875,0.01171875,0.02734375,0.015625
1741,C:/Users/3055638/Documents/cd8/data/cd8/train_26.jpg,512,512,cd8,0.021484375,0.810546875,0.021484375,0.017578125
1742,C:/Users/3055638/Documents/cd8/data/cd8/train_26.jpg,512,512,cd8,0.5390625,0.369140625,0.013671875,0.0234375
1743,C:/Users/3055638/Documents/cd8/data/cd8/train_26.jpg,512,512,cd8,0.26171875,0.171875,0.015625,0.03515625
1744,C:/Users/3055638/Documents/cd8/data/cd8/train_26.jpg,512,512,cd8,0.18359375,0.953125,0.01953125,0.025390625
1745,C:/Users/3055638/Documents/cd8/data/cd8/train_26.jpg,512,512,cd8,0.748046875,0.34375,0.01953125,0.025390625
1746,C:/Users/3055638/Documents/cd8/data/cd8/train_26.jpg,512,512,cd8,0.91796875,0.97265625,0.0234375,0.02734375
1747,C:/Users/3055638/Documents/cd8/data/cd8/train_26.jpg,512,512,cd8,0.51171875,0.6328125,0.025390625,0.025390625
1748,C:/Users/3055638/Documents/cd8/data/cd8/train_26.jpg,512,512,cd8,0.3125,0.619140625,0.021484375,0.0390625
1749,C:/Users/3055638/Documents/cd8/data/cd8/train_26.jpg,512,512,cd8,0.05078125,0.35546875,0.048828125,0.02734375
1750,C:/Users/3055638/Documents/cd8/data/cd8/train_26.jpg,512,512,cd8,0.607421875,0.392578125,0.04296875,0.0625
1751,C:/Users/3055638/Documents/cd8/data/cd8/train_26.jpg,512,512,cd8,0.115234375,0.400390625,0.0546875,0.044921875
1752,C:/Users/3055638/Documents/cd8/data/cd8/train_26.jpg,512,512,cd8,0.1875,0.7890625,0.0546875,0.0546875
1753,C:/Users/3055638/Documents/cd8/data/cd8/train_26.jpg,512,512,cd8,0.001953125,0.08203125,0.0625,0.064453125
1754,C:/Users/3055638/Documents/cd8/data/cd8/train_26.jpg,512,512,cd8,0.228515625,0.890625,0.064453125,0.05078125
1755,C:/Users/3055638/Documents/cd8/data/cd8/train_26.jpg,512,512,cd8,0.4140625,0.400390625,0.05078125,0.05859375
1756,C:/Users/3055638/Documents/cd8/data/cd8/train_26.jpg,512,512,cd8,0.111328125,0.775390625,0.05078125,0.0625
1757,C:/Users/3055638/Documents/cd8/data/cd8/train_26.jpg,512,512,cd8,0.232421875,0.583984375,0.0625,0.06640625
1758,C:/Users/3055638/Documents/cd8/data/cd8/train_26.jpg,512,512,cd8,0.771484375,0.509765625,0.05859375,0.07421875
1759,C:/Users/3055638/Documents/cd8/data/cd8/train_26.jpg,512,512,cd8,0.1640625,0.822265625,0.0625,0.072265625
1760,C:/Users/3055638/Documents/cd8/data/cd8/train_26.jpg,512,512,cd8,0.294921875,0.896484375,0.068359375,0.07421875
1761,C:/Users/3055638/Documents/cd8/data/cd8/train_26.jpg,512,512,cd8,0.421875,0.857421875,0.095703125,0.072265625
1762,C:/Users/3055638/Documents/cd8/data/cd8/train_26.jpg,512,512,cd8,0.244140625,0.005859375,0.095703125,0.07421875
1763,C:/Users/3055638/Documents/cd8/data/cd8/train_26.jpg,512,512,cd8,0.6953125,0.72265625,0.08203125,0.076171875
1764,C:/Users/3055638/Documents/cd8/data/cd8/train_26.jpg,512,512,cd8,0.46484375,0.076171875,0.103515625,0.07421875
1765,C:/Users/3055638/Documents/cd8/data/cd8/train_26.jpg,512,512,cd8,0.146484375,0.337890625,0.109375,0.091796875
1766,C:/Users/3055638/Documents/cd8/data/cd8/train_26.jpg,512,512,cd8,0.83984375,0.484375,0.08984375,0.099609375
1767,C:/Users/3055638/Documents/cd8/data/cd8/train_26.jpg,512,512,cd8,0.484375,0.658203125,0.115234375,0.09765625
1768,C:/Users/3055638/Documents/cd8/data/cd8/train_26.jpg,512,512,cd8,0.3828125,0.171875,0.13671875,0.111328125
1769,C:/Users/3055638/Documents/cd8/data/cd8/train_26.jpg,512,512,cd8,0.462890625,0.53125,0.142578125,0.134765625
1770,C:/Users/3055638/Documents/cd8/data/cd8/train_26.jpg,512,512,cd8,0.00390625,0.69140625,0.158203125,0.1171875
1771,C:/Users/3055638/Documents/cd8/data/cd8/train_26_lr_rotate.jpg,512,512,cd8,0.14453125,0.01171875,0.02734375,0.015625
1772,C:/Users/3055638/Documents/cd8/data/cd8/train_26_lr_rotate.jpg,512,512,cd8,0.955078125,0.810546875,0.021484375,0.017578125
1773,C:/Users/3055638/Documents/cd8/data/cd8/train_26_lr_rotate.jpg,512,512,cd8,0.4453125,0.369140625,0.013671875,0.0234375
1774,C:/Users/3055638/Documents/cd8/data/cd8/train_26_lr_rotate.jpg,512,512,cd8,0.720703125,0.171875,0.015625,0.03515625
1775,C:/Users/3055638/Documents/cd8/data/cd8/train_26_lr_rotate.jpg,512,512,cd8,0.794921875,0.953125,0.01953125,0.025390625
1776,C:/Users/3055638/Documents/cd8/data/cd8/train_26_lr_rotate.jpg,512,512,cd8,0.23046875,0.34375,0.01953125,0.025390625
1777,C:/Users/3055638/Documents/cd8/data/cd8/train_26_lr_rotate.jpg,512,512,cd8,0.056640625,0.97265625,0.0234375,0.02734375
1778,C:/Users/3055638/Documents/cd8/data/cd8/train_26_lr_rotate.jpg,512,512,cd8,0.4609375,0.6328125,0.025390625,0.025390625
1779,C:/Users/3055638/Documents/cd8/data/cd8/train_26_lr_rotate.jpg,512,512,cd8,0.6640625,0.619140625,0.021484375,0.0390625
1780,C:/Users/3055638/Documents/cd8/data/cd8/train_26_lr_rotate.jpg,512,512,cd8,0.8984375,0.35546875,0.048828125,0.02734375
1781,C:/Users/3055638/Documents/cd8/data/cd8/train_26_lr_rotate.jpg,512,512,cd8,0.34765625,0.392578125,0.04296875,0.0625
1782,C:/Users/3055638/Documents/cd8/data/cd8/train_26_lr_rotate.jpg,512,512,cd8,0.828125,0.400390625,0.0546875,0.044921875
1783,C:/Users/3055638/Documents/cd8/data/cd8/train_26_lr_rotate.jpg,512,512,cd8,0.755859375,0.7890625,0.0546875,0.0546875
1784,C:/Users/3055638/Documents/cd8/data/cd8/train_26_lr_rotate.jpg,512,512,cd8,0.93359375,0.08203125,0.0625,0.064453125
1785,C:/Users/3055638/Documents/cd8/data/cd8/train_26_lr_rotate.jpg,512,512,cd8,0.705078125,0.890625,0.064453125,0.05078125
1786,C:/Users/3055638/Documents/cd8/data/cd8/train_26_lr_rotate.jpg,512,512,cd8,0.533203125,0.400390625,0.05078125,0.05859375
1787,C:/Users/3055638/Documents/cd8/data/cd8/train_26_lr_rotate.jpg,512,512,cd8,0.8359375,0.775390625,0.05078125,0.0625
1788,C:/Users/3055638/Documents/cd8/data/cd8/train_26_lr_rotate.jpg,512,512,cd8,0.703125,0.583984375,0.0625,0.06640625
1789,C:/Users/3055638/Documents/cd8/data/cd8/train_26_lr_rotate.jpg,512,512,cd8,0.16796875,0.509765625,0.05859375,0.07421875
1790,C:/Users/3055638/Documents/cd8/data/cd8/train_26_lr_rotate.jpg,512,512,cd8,0.771484375,0.822265625,0.0625,0.072265625
1791,C:/Users/3055638/Documents/cd8/data/cd8/train_26_lr_rotate.jpg,512,512,cd8,0.634765625,0.896484375,0.068359375,0.07421875
1792,C:/Users/3055638/Documents/cd8/data/cd8/train_26_lr_rotate.jpg,512,512,cd8,0.48046875,0.857421875,0.095703125,0.072265625
1793,C:/Users/3055638/Documents/cd8/data/cd8/train_26_lr_rotate.jpg,512,512,cd8,0.658203125,0.005859375,0.095703125,0.07421875
1794,C:/Users/3055638/Documents/cd8/data/cd8/train_26_lr_rotate.jpg,512,512,cd8,0.220703125,0.72265625,0.08203125,0.076171875
1795,C:/Users/3055638/Documents/cd8/data/cd8/train_26_lr_rotate.jpg,512,512,cd8,0.4296875,0.076171875,0.103515625,0.07421875
1796,C:/Users/3055638/Documents/cd8/data/cd8/train_26_lr_rotate.jpg,512,512,cd8,0.7421875,0.337890625,0.109375,0.091796875
1797,C:/Users/3055638/Documents/cd8/data/cd8/train_26_lr_rotate.jpg,512,512,cd8,0.068359375,0.484375,0.08984375,0.099609375
1798,C:/Users/3055638/Documents/cd8/data/cd8/train_26_lr_rotate.jpg,512,512,cd8,0.3984375,0.658203125,0.115234375,0.09765625
1799,C:/Users/3055638/Documents/cd8/data/cd8/train_26_lr_rotate.jpg,512,512,cd8,0.478515625,0.171875,0.13671875,0.111328125
1800,C:/Users/3055638/Documents/cd8/data/cd8/train_26_lr_rotate.jpg,512,512,cd8,0.392578125,0.53125,0.142578125,0.134765625
1801,C:/Users/3055638/Documents/cd8/data/cd8/train_26_lr_rotate.jpg,512,512,cd8,0.8359375,0.69140625,0.158203125,0.1171875
1802,C:/Users/3055638/Documents/cd8/data/cd8/train_26_ud_rotate.jpg,512,512,cd8,0.826171875,0.96875,0.02734375,0.017578125
1803,C:/Users/3055638/Documents/cd8/data/cd8/train_26_ud_rotate.jpg,512,512,cd8,0.021484375,0.169921875,0.021484375,0.017578125
1804,C:/Users/3055638/Documents/cd8/data/cd8/train_26_ud_rotate.jpg,512,512,cd8,0.927734375,0.0,0.0234375,0.017578125
1805,C:/Users/3055638/Documents/cd8/data/cd8/train_26_ud_rotate.jpg,512,512,cd8,0.5390625,0.603515625,0.013671875,0.025390625
1806,C:/Users/3055638/Documents/cd8/data/cd8/train_26_ud_rotate.jpg,512,512,cd8,0.26171875,0.791015625,0.015625,0.03515625
1807,C:/Users/3055638/Documents/cd8/data/cd8/train_26_ud_rotate.jpg,512,512,cd8,0.18359375,0.01953125,0.01953125,0.0234375
1808,C:/Users/3055638/Documents/cd8/data/cd8/train_26_ud_rotate.jpg,512,512,cd8,0.748046875,0.626953125,0.01953125,0.025390625
1809,C:/Users/3055638/Documents/cd8/data/cd8/train_26_ud_rotate.jpg,512,512,cd8,0.91796875,0.0,0.0234375,0.0234375
1810,C:/Users/3055638/Documents/cd8/data/cd8/train_26_ud_rotate.jpg,512,512,cd8,0.51171875,0.33984375,0.025390625,0.025390625
1811,C:/Users/3055638/Documents/cd8/data/cd8/train_26_ud_rotate.jpg,512,512,cd8,0.3125,0.337890625,0.021484375,0.0390625
1812,C:/Users/3055638/Documents/cd8/data/cd8/train_26_ud_rotate.jpg,512,512,cd8,0.05078125,0.615234375,0.048828125,0.025390625
1813,C:/Users/3055638/Documents/cd8/data/cd8/train_26_ud_rotate.jpg,512,512,cd8,0.607421875,0.54296875,0.04296875,0.060546875
1814,C:/Users/3055638/Documents/cd8/data/cd8/train_26_ud_rotate.jpg,512,512,cd8,0.115234375,0.552734375,0.0546875,0.044921875
1815,C:/Users/3055638/Documents/cd8/data/cd8/train_26_ud_rotate.jpg,512,512,cd8,0.1875,0.15234375,0.0546875,0.056640625
1816,C:/Users/3055638/Documents/cd8/data/cd8/train_26_ud_rotate.jpg,512,512,cd8,0.00390625,0.8515625,0.060546875,0.064453125
1817,C:/Users/3055638/Documents/cd8/data/cd8/train_26_ud_rotate.jpg,512,512,cd8,0.228515625,0.052734375,0.064453125,0.052734375
1818,C:/Users/3055638/Documents/cd8/data/cd8/train_26_ud_rotate.jpg,512,512,cd8,0.4140625,0.5390625,0.05078125,0.05859375
1819,C:/Users/3055638/Documents/cd8/data/cd8/train_26_ud_rotate.jpg,512,512,cd8,0.107421875,0.16015625,0.0546875,0.0625
1820,C:/Users/3055638/Documents/cd8/data/cd8/train_26_ud_rotate.jpg,512,512,cd8,0.23046875,0.345703125,0.06640625,0.068359375
1821,C:/Users/3055638/Documents/cd8/data/cd8/train_26_ud_rotate.jpg,512,512,cd8,0.771484375,0.4140625,0.05859375,0.07421875
1822,C:/Users/3055638/Documents/cd8/data/cd8/train_26_ud_rotate.jpg,512,512,cd8,0.1640625,0.103515625,0.0625,0.072265625
1823,C:/Users/3055638/Documents/cd8/data/cd8/train_26_ud_rotate.jpg,512,512,cd8,0.294921875,0.025390625,0.0703125,0.076171875
1824,C:/Users/3055638/Documents/cd8/data/cd8/train_26_ud_rotate.jpg,512,512,cd8,0.419921875,0.06640625,0.09765625,0.072265625
1825,C:/Users/3055638/Documents/cd8/data/cd8/train_26_ud_rotate.jpg,512,512,cd8,0.244140625,0.91796875,0.095703125,0.068359375
1826,C:/Users/3055638/Documents/cd8/data/cd8/train_26_ud_rotate.jpg,512,512,cd8,0.6953125,0.19921875,0.083984375,0.07421875
1827,C:/Users/3055638/Documents/cd8/data/cd8/train_26_ud_rotate.jpg,512,512,cd8,0.46484375,0.845703125,0.103515625,0.07421875
1828,C:/Users/3055638/Documents/cd8/data/cd8/train_26_ud_rotate.jpg,512,512,cd8,0.146484375,0.56640625,0.109375,0.095703125
1829,C:/Users/3055638/Documents/cd8/data/cd8/train_26_ud_rotate.jpg,512,512,cd8,0.484375,0.2421875,0.115234375,0.099609375
1830,C:/Users/3055638/Documents/cd8/data/cd8/train_26_ud_rotate.jpg,512,512,cd8,0.83984375,0.4140625,0.08984375,0.09765625
1831,C:/Users/3055638/Documents/cd8/data/cd8/train_26_ud_rotate.jpg,512,512,cd8,0.3828125,0.71484375,0.13671875,0.111328125
1832,C:/Users/3055638/Documents/cd8/data/cd8/train_26_ud_rotate.jpg,512,512,cd8,0.462890625,0.330078125,0.142578125,0.134765625
1833,C:/Users/3055638/Documents/cd8/data/cd8/train_26_ud_rotate.jpg,512,512,cd8,0.00390625,0.189453125,0.158203125,0.119140625
1834,C:/Users/3055638/Documents/cd8/data/cd8/train_27.jpg,512,512,cd8,0.57421875,0.349609375,0.03125,0.01171875
1835,C:/Users/3055638/Documents/cd8/data/cd8/train_27.jpg,512,512,cd8,0.66796875,0.103515625,0.017578125,0.01953125
1836,C:/Users/3055638/Documents/cd8/data/cd8/train_27.jpg,512,512,cd8,0.279296875,0.197265625,0.01171875,0.0234375
1837,C:/Users/3055638/Documents/cd8/data/cd8/train_27.jpg,512,512,cd8,0.560546875,0.3125,0.025390625,0.0234375
1838,C:/Users/3055638/Documents/cd8/data/cd8/train_27.jpg,512,512,cd8,0.240234375,0.154296875,0.025390625,0.01953125
1839,C:/Users/3055638/Documents/cd8/data/cd8/train_27.jpg,512,512,cd8,0.6796875,0.041015625,0.009765625,0.041015625
1840,C:/Users/3055638/Documents/cd8/data/cd8/train_27.jpg,512,512,cd8,0.83984375,0.6015625,0.046875,0.025390625
1841,C:/Users/3055638/Documents/cd8/data/cd8/train_27.jpg,512,512,cd8,0.072265625,0.8984375,0.037109375,0.0234375
1842,C:/Users/3055638/Documents/cd8/data/cd8/train_27.jpg,512,512,cd8,0.53515625,0.279296875,0.037109375,0.033203125
1843,C:/Users/3055638/Documents/cd8/data/cd8/train_27.jpg,512,512,cd8,0.08203125,0.873046875,0.0390625,0.025390625
1844,C:/Users/3055638/Documents/cd8/data/cd8/train_27.jpg,512,512,cd8,0.76171875,0.78125,0.03125,0.04296875
1845,C:/Users/3055638/Documents/cd8/data/cd8/train_27.jpg,512,512,cd8,0.072265625,0.923828125,0.056640625,0.03515625
1846,C:/Users/3055638/Documents/cd8/data/cd8/train_27.jpg,512,512,cd8,0.017578125,0.888671875,0.056640625,0.041015625
1847,C:/Users/3055638/Documents/cd8/data/cd8/train_27.jpg,512,512,cd8,0.216796875,0.2890625,0.03515625,0.056640625
1848,C:/Users/3055638/Documents/cd8/data/cd8/train_27.jpg,512,512,cd8,0.7578125,0.212890625,0.046875,0.046875
1849,C:/Users/3055638/Documents/cd8/data/cd8/train_27.jpg,512,512,cd8,0.130859375,0.04296875,0.04296875,0.044921875
1850,C:/Users/3055638/Documents/cd8/data/cd8/train_27.jpg,512,512,cd8,0.3671875,0.30859375,0.044921875,0.041015625
1851,C:/Users/3055638/Documents/cd8/data/cd8/train_27.jpg,512,512,cd8,0.099609375,0.583984375,0.0625,0.060546875
1852,C:/Users/3055638/Documents/cd8/data/cd8/train_27.jpg,512,512,cd8,0.78515625,0.328125,0.064453125,0.064453125
1853,C:/Users/3055638/Documents/cd8/data/cd8/train_27.jpg,512,512,cd8,0.517578125,0.17578125,0.05859375,0.064453125
1854,C:/Users/3055638/Documents/cd8/data/cd8/train_27.jpg,512,512,cd8,0.314453125,0.625,0.05859375,0.056640625
1855,C:/Users/3055638/Documents/cd8/data/cd8/train_27.jpg,512,512,cd8,0.416015625,0.076171875,0.052734375,0.0546875
1856,C:/Users/3055638/Documents/cd8/data/cd8/train_27.jpg,512,512,cd8,0.138671875,0.783203125,0.0703125,0.04296875
1857,C:/Users/3055638/Documents/cd8/data/cd8/train_27.jpg,512,512,cd8,0.505859375,0.853515625,0.0546875,0.056640625
1858,C:/Users/3055638/Documents/cd8/data/cd8/train_27.jpg,512,512,cd8,0.408203125,0.322265625,0.048828125,0.072265625
1859,C:/Users/3055638/Documents/cd8/data/cd8/train_27.jpg,512,512,cd8,0.140625,0.271484375,0.06640625,0.05859375
1860,C:/Users/3055638/Documents/cd8/data/cd8/train_27.jpg,512,512,cd8,0.052734375,0.802734375,0.068359375,0.04296875
1861,C:/Users/3055638/Documents/cd8/data/cd8/train_27.jpg,512,512,cd8,0.400390625,0.74609375,0.044921875,0.072265625
1862,C:/Users/3055638/Documents/cd8/data/cd8/train_27.jpg,512,512,cd8,0.7734375,0.91015625,0.072265625,0.05859375
1863,C:/Users/3055638/Documents/cd8/data/cd8/train_27.jpg,512,512,cd8,0.3671875,0.90234375,0.060546875,0.068359375
1864,C:/Users/3055638/Documents/cd8/data/cd8/train_27.jpg,512,512,cd8,0.103515625,0.81640625,0.091796875,0.060546875
1865,C:/Users/3055638/Documents/cd8/data/cd8/train_27.jpg,512,512,cd8,0.75,0.7421875,0.091796875,0.078125
1866,C:/Users/3055638/Documents/cd8/data/cd8/train_27.jpg,512,512,cd8,0.640625,0.76171875,0.072265625,0.064453125
1867,C:/Users/3055638/Documents/cd8/data/cd8/train_27.jpg,512,512,cd8,0.69140625,0.1796875,0.064453125,0.0859375
1868,C:/Users/3055638/Documents/cd8/data/cd8/train_27.jpg,512,512,cd8,0.671875,0.11328125,0.0703125,0.078125
1869,C:/Users/3055638/Documents/cd8/data/cd8/train_27.jpg,512,512,cd8,0.2265625,0.4140625,0.08203125,0.078125
1870,C:/Users/3055638/Documents/cd8/data/cd8/train_27.jpg,512,512,cd8,0.525390625,0.662109375,0.09765625,0.068359375
